query,date,age,gender,city,state
victoria_principal_plastic_surgery_disaster,20210516,55to64,Male,NULL,12578049
visqueen_plastic_sheeting,20210817,65Plus,Female,35653,24554868
visqueen_plastic_sheeting,20211011,55to64,Male,19344,12578048
whatmore_plastics,20210519,45to54,Male,NULL,24554868
whatmore_plastics,20210821,45to54,Male,NULL,24554868
why_anticovid_plastic_barriers_restaurants_may,20210819,55to64,Male,44418,24554868
why_anticovid_plastic_make_worse,20210821,35to44,Male,26042,24554868
why_put_a_plastic_bottle_on_car_tire,20211113,35to44,Male,44418,24554868
wilko_plastic_freezer_containers_for_food,20211124,65Plus,Male,41169,24554868
wilko_small_plastic_basins,20211129,65Plus,Male,44418,24554868
woens_boots_recycled_plastic,20211202,55to64,Female,33359,24554868
yeonmi_park_plastic_surgery,20211230,65Plus,Male,38928,24554868
zac_efron_plastic_surgery,20210517,35to44,Male,NULL,24554868
30cm_x_30cm_x_30cm_plastic_storage_boxes,20211211,65Plus,NULL,20776,24554868
across_globe_are_evolving_eat_plastic,20211215,25to34,Female,17044,24554868
across_globe_are_evolving_to_plastic,20211215,35to44,Male,44418,24554868
adele_plastic_surgery,20211011,35to44,Male,NULL,20070563
alex_karidis_plastic_surgeon,20210701,65Plus,Female,44418,24554868
amazon_plastic_champagne_flutes,20210707,45to54,Female,NULL,24554868
amelia_hamlin_plastic_surgery,20211020,65Plus,NULL,13911,24554868
anticovid_plastic_barriers_may_things,20210821,35to44,Male,NULL,24554868
anticovid_plastic_classrooms_may_make,20210820,25to34,Male,44418,24554868
anticovid_plastic_classrooms_restaurants_may_things,20210820,25to34,Male,12056,24554868
anticovid_plastic_may_make,20210821,55to64,Male,44418,24554868
argos_plastic_garden_compest_bins,20211104,65Plus,Female,13379,24554868
arm_plasticarm,20210722,18to24,Male,NULL,24554868
arm_plasticarm,20210722,55to64,Male,44418,24554868
asap_plastics,20210924,65Plus,Male,NULL,24554868
asda_plastic_storage_boxes,20211109,65Plus,Female,24544,12578048
ban_sale_vegetables_plastic_from,20210924,18to24,Female,NULL,24554868
barrier_sea_plastic_waste_before_it,20210609,18to24,Female,24522,24554868
barrier_sea_plastic_waste_it_can,20210609,18to24,Female,24522,24554868
barrier_sea_trapping_plastic_waste_before,20210609,45to54,Male,NULL,24554868
barrier_trapping_plastic_before_it_can,20210609,25to34,NULL,19578,24554868
bm_plastic_boxes,20211222,65Plus,Female,44418,24554868
bm_plastic_drawers,20211231,65Plus,Female,22165,24554868
bmw_325_tourer_2005_boot_latch_plastic_cover_replacement,20211125,65Plus,Male,19849,24554868
bondic_liquid_plastic_welder,20210513,65Plus,Female,29062,24554868
bonnington_plastics,20210816,45to54,Male,NULL,24554868
botched_plastic_surgery_pictures,20210726,35to44,Female,NULL,24554868
bp_plastics,20210809,35to44,Female,NULL,24554868
bright_green_plastics,20211019,25to34,Female,NULL,24554868
brita_purity_plastic_kettle,20211115,35to44,Female,33887,24554868
bubble_barrier_sea_plastic_before_it,20210608,18to24,Female,24522,24554868
bubble_trapping_plastic_it_can_get,20210610,18to24,Male,NULL,24554868
bugs_across_globe_are_evolving_plastic,20211215,18to24,Female,26734,24554868
bugs_globe_are_evolving_to_plastic,20211215,18to24,Male,12723,24554868
buy_dapol_plastic_kits,20211208,55to64,Male,15127,12578049
ca_plastics,20210513,65Plus,Male,NULL,24554868
carol_vorderman_plastic_surgery,20210513,25to34,Female,19799,24554868
carol_vorderman_plastic_surgery,20210513,35to44,Male,44418,24554868
carol_vorderman_plastic_surgery,20210523,55to64,Female,36349,12578048
carol_vorderman_plastic_surgery,20210523,65Plus,Female,538629,23424847
carol_vorderman_plastic_surgery,20210815,65Plus,Male,NULL,12578048
carol_vorderman_plastic_surgery,20210818,55to64,Female,NULL,24554868
carol_vorderman_plastic_surgery,20211031,65Plus,Male,NULL,24554868
carol_vorderman_plastic_surgery,20211101,55to64,Male,NULL,12578048
chelsea_clinton_plastic_surgery,20210721,45to54,Female,NULL,24554868
christie_brinkley_plastic_surgery,20210720,55to64,Female,44418,24554868
colgate_mouthwash_plastic_bottles_for_recycling,20211208,55to64,Female,44418,24554868
company_singleuse_plastics_enzymes_to_one,20211007,18to24,NULL,30704,24554868
company_singleuse_plastics_is_enzymes_to,20211007,18to24,Male,NULL,24554868
company_singleuse_plastics_using_enzymes_recycle,20211007,35to44,Female,NULL,24554868
company_singleuse_plastics_using_enzymes_to,20211007,18to24,NULL,30704,24554868
coop_plastic_bag_recycling,20210824,65Plus,Female,NULL,24554868
courtney_cox_plastic_surgery,20210528,35to44,Female,38255,12578048
courtney_cox_plastic_surgery,20210528,45to54,Female,44418,24554868
courtney_cox_plastic_surgery,20210803,55to64,Male,44418,24554868
decomposing_plastic,20210510,45to54,Female,NULL,12578048
dee_pack_plastics,20211203,45to54,Male,29175,12578049
dewalt_dwst170703_tstak_ii_storage_kit_box_case_with_plastic_inlay_for_dcs367n,20211228,45to54,Male,22619,24554868
did_marilyn_monroe_have_plastic_surgery,20210602,65Plus,Female,NULL,24554868
do_you_ever_feel_like_a_plastic_bag,20210820,35to44,Female,44418,24554868
dont_let_fossil_industry_pivot_plastics,20210829,25to34,Male,36240,24554868
drylife_plastic_pants,20210705,65Plus,Male,NULL,24554868
ebay_clear_plastic_containers_tubs,20210617,65Plus,Male,35653,24554868
fablon_sticky_back_plastic,20210616,55to64,Female,NULL,24554868
fablon_sticky_back_plastic,20210618,65Plus,Female,12031,24554868
fakro_plastic_loft_ladders,20211228,45to54,Male,31520,24554868
firms_plastic_report_reveals,20210522,25to34,Male,35653,24554868
firms_produce_plastic_waste_report,20210520,55to64,NULL,20293,24554868
flair_plastic_products,20211226,65Plus,Female,13911,24554868
fokker_dr1_plastic_model_kits,20211215,18to24,NULL,14527,24554868
fossil_industry_pivot_toxic_plastics_chemicals,20210831,18to24,Male,NULL,24554868
french_company_singleuse_plastics_is_one,20211007,65Plus,Male,28218,24554868
french_company_singleuse_plastics_is_to,20211007,18to24,NULL,30704,24554868
gap_plastic_products,20210920,35to44,Male,NULL,24554868
gap_plastics,20210706,55to64,Female,17044,24554868
gap_plastics_bellshill,20210901,45to54,NULL,NULL,24554868
gap_plastics_cardiff,20210419,55to64,Male,NULL,24554868
greenhouse_plastic,20210419,65Plus,Male,18637,12578048
hanging_baskets_three_pack_interlocking_plastic_amazon,20210416,65Plus,Female,34757,24554868
has_duncan_james_had_plastic_surgery,20210812,45to54,Female,26062,24554868
hurst_plastics_hull,20210526,65Plus,Male,25211,24554868
ikea_plastic_chopping_board,20211222,65Plus,Female,12723,24554868
jennifer_love_hewitt_plastic_surgery,20210622,55to64,Female,44418,24554868
joining_plastic_glass_recycle_list,20210902,35to44,Male,26042,24554868
julie_bowen_plastic_surgery,20210516,35to44,Male,25211,24554868
kaley_cuoco_plastic_surgery,20210613,55to64,Male,NULL,24554868
kate_beckinsale_plastic_surgery,20210729,35to44,Female,10294,24554868
kate_beckinsale_plastic_surgery,20210913,65Plus,Female,NULL,24554868
katherine_ryan_plastic_surgery,20210427,65Plus,Male,19484,24554868
katherine_ryan_plastic_surgery,20211009,45to54,NULL,NULL,12578048
keter_plastic_sheds,20210924,65Plus,Female,NULL,24554868
krylon_plastic_paint,20210515,65Plus,Male,44418,24554868
lakeland_plastic,20211208,65Plus,Female,NULL,12578049
lakeland_plastics,20210417,55to64,Male,NULL,24554868
lakeland_plastics,20210418,45to54,Female,32830,24554868
lakeland_plastics,20210423,45to54,Female,NULL,24554868
lakeland_plastics,20210515,45to54,Female,NULL,20070563
lakeland_plastics,20210519,65Plus,Female,18951,24554868
lakeland_plastics,20210523,65Plus,Female,NULL,20070563
lakeland_plastics,20210527,65Plus,Male,NULL,24554868
lakeland_plastics,20210604,65Plus,NULL,NULL,12578048
lakeland_plastics,20210608,65Plus,Female,36240,24554868
lakeland_plastics,20210617,65Plus,NULL,32566,24554868
lakeland_plastics,20210621,65Plus,Female,15790,24554868
lakeland_plastics,20210625,65Plus,NULL,11916,24554868
lakeland_plastics,20210628,65Plus,Male,NULL,24554868
lakeland_plastics,20210730,65Plus,Female,18718,24554868
lakeland_plastics,20210804,65Plus,Male,NULL,24554868
lakeland_plastics,20210810,65Plus,Female,NULL,24554868
lakeland_plastics,20210813,65Plus,Male,NULL,24554868
lakeland_plastics,20210903,65Plus,Male,30481,24554868
lakeland_plastics,20210905,65Plus,Male,28218,24554868
lakeland_plastics,20210913,65Plus,NULL,44418,24554868
lakeland_plastics,20210920,55to64,Male,16649,24554868
lakeland_plastics,20210922,65Plus,Female,36796,24554868
lakeland_plastics,20211003,55to64,Female,10559,24554868
lakeland_plastics,20211006,45to54,Female,44544,20070563
lakeland_plastics,20211018,65Plus,Female,12928,12578049
lakeland_plastics,20211018,65Plus,Female,44418,24554868
lakeland_plastics,20211021,65Plus,Male,NULL,24554868
lakeland_plastics,20211029,65Plus,Female,NULL,24554868
lakeland_plastics,20211110,55to64,Male,44418,24554868
lakeland_plastics,20211127,65Plus,Female,16519,12578049
lakeland_plastics_catalogue,20210516,55to64,NULL,NULL,24554868
lakeland_plastics_online_shopping,20210727,55to64,Female,44418,24554868
lakeland_plastics_online_shopping,20211003,45to54,Female,40775,24554868
lancaster_plastic_model_kit,20210917,65Plus,Male,NULL,24554868
linda_tripp_plastic_surgery,20211213,35to44,Female,27997,24554868
linda_tripp_plastic_surgery,20211222,65Plus,NULL,12508,24554868
madonna_plastic_surgery,20210924,45to54,Male,30704,24554868
makes_from_ocean_plastic,20211008,18to24,Male,NULL,24554868
mar_de_plastico,20210417,65Plus,Male,NULL,24554868
meg_ryan_plastic_surgery,20210807,55to64,Female,NULL,12578049
meg_ryan_plastic_surgery,20211206,Below13,Female,16902,24554868
megan_fox_plastic_surgery_before_and_after,20210525,35to44,Male,NULL,12578048
megan_fox_plastic_surgery_before_and_after,20210525,45to54,Female,NULL,24554868
microsoft_from_recycled_ocean_plastic,20211007,35to44,Female,NULL,24554868
microsoft_makes_from_plastic,20211008,45to54,Male,44418,24554868
microsoft_makes_mouse_from_plastic,20211007,45to54,Male,44418,24554868
microsoft_makes_recycled_ocean_plastic,20211007,35to44,Male,44418,24554868
microsoft_mouse_recycled_ocean_plastic,20211007,18to24,Male,NULL,24554868
mountain_high_study_finds_plastic_clean,20211222,18to24,Female,17951,24554868
national_plastics,20210424,45to54,Male,27057,12578049
national_plastics,20210430,55to64,Female,35356,24554868
national_plastics,20210510,65Plus,Male,13911,24554868
national_plastics,20210524,65Plus,Male,36615,24554868
national_plastics,20210604,65Plus,Female,NULL,12578049
national_plastics,20210624,65Plus,Male,NULL,12578049
national_plastics,20210705,45to54,Male,37818,24554868
national_plastics,20210713,55to64,Female,NULL,24554868
national_plastics,20210725,65Plus,NULL,41169,24554868
national_plastics,20210731,45to54,Male,19792,24554868
national_plastics,20210904,55to64,Male,21125,12578048
national_plastics,20211015,13to17,NULL,NULL,24554868
neva_plastic_fencing_products,20211108,65Plus,Male,25223,24554868
ocean_cleanup_struggles_to_fulfill_promise_to_scoop_up_plastic_at_sea,20210917,55to64,Male,13318,24554868
one_plastic_bag_waterstones,20211205,35to44,Female,24273,24554868
peeler_did_be_so_much_plastic,20210502,45to54,Female,44418,24554868
perry_miniatures_plastics,20210827,65Plus,Male,NULL,24554868
perspex_plastic_at_wickes,20210611,65Plus,Female,30597,24554868
petg_plastic,20211109,55to64,Male,13408,24554868
plastic_storage_box_the_original_factory_shop,20210707,65Plus,Female,NULL,24554868
plastic_xcountry_fences,20211217,35to44,Female,538540,24548836
polar_plastics,20211223,65Plus,Male,28043,24554868
preston_plastics,20210708,25to34,NULL,25789,24554868
princess_charlene_plastic_surgery,20211108,55to64,Female,24578,24554868
produce_world_plastic_waste_report,20210525,25to34,Male,35653,24554868
pyramid_plastics,20210429,65Plus,Male,34344,24554868
pyramid_plastics,20210907,55to64,Male,NULL,24554868
pyramid_plastics,20210911,35to44,Male,19233,24554868
pyramid_plastics,20210921,65Plus,Male,24522,24554868
pyramid_plastics,20211221,45to54,Male,25428,12578048
revell_plastic_model_kits,20211123,55to64,NULL,36177,24554868
revell_plastic_model_kits_of_drag_racing_motorcycles,20211209,65Plus,Male,30171,24554868
rocco_plastic_planters,20211122,55to64,Male,36615,24554868
sistema_plastic_containers,20211019,65Plus,Female,36240,24554868
spain_ban_fruit_vegetables_plastic,20210923,65Plus,Male,28218,24554868
spain_ban_sale_plastic_wrapping,20210923,45to54,Male,44418,24554868
stockard_channing_plastic_surgery,20211104,65Plus,Male,44418,24554868
stockard_channing_plastic_surgery,20211107,45to54,NULL,26734,24554868
studiolight_essentials_plastic_domes_77cm_9cm_11cm_plasticdome,20211106,55to64,Female,19940,24554868
superplastic_series_38mhatmakertechcrunch,20211021,18to24,Female,NULL,24554868
trent_plastics_gainsborough,20210601,65Plus,Male,NULL,24554868
twenty_firms_produce_plastic_report,20210519,25to34,Male,36094,24554868
twenty_firms_produce_plastic_waste_report,20210520,55to64,Male,44418,24554868
twenty_plastic_waste_report,20210520,35to44,Male,26042,24554868
twenty_world_plastic_reveals,20210520,25to34,Male,44418,24554868
twenty_world_plastic_waste_report,20210520,25to34,Male,13383,24554868
twenty_world_plastic_waste_report_reveals,20210520,55to64,Male,44418,24554868
twenty_world_plastic_waste_reveals,20210520,25to34,Male,35653,24554868
u_plastics_ipswich,20211118,55to64,Male,29750,24554868
u_plastics_newmarket,20211125,45to54,Female,14979,24554868
uma_thurman_plastic_surgery_before_after,20210703,45to54,Female,NULL,12578048
utopia_tableware_gatsby_polycarbonate_champagne_flutes_7oz_200ml_set_of_4_vintage_plastic_champagne_glasses,20210513,35to44,Female,NULL,24554868
vaillant_0020116882_timeswitch_150_plastic_white,20211202,55to64,Male,44418,24554868
whatmore_plastics,20211025,65Plus,Male,NULL,24554868
why_anticovid_plastic_barriers_classrooms_make,20210820,18to24,Male,NULL,24554868
why_plastic_barriers_may,20210821,55to64,Male,44418,24554868
why_plastic_make_things_worse,20210822,25to34,Male,26191,24554868
why_put_a_plastic_bottle_on_your_tires_when_parked,20211215,65Plus,Male,29978,24554868
yeonmi_park_plastic_surgery,20210725,65Plus,Male,27871,24554868
zac_efron_plastic_surgery,20210424,25to34,Male,41117,24554868
zac_efron_plastic_surgery,20210425,25to34,Female,NULL,24554868
zac_efron_plastic_surgery,20210507,45to54,Female,NULL,12578049
zac_efron_plastic_surgery,20211114,45to54,Female,38325,24554868
17_tooth_plastic_wheel_for_hp_3520_printer_drive_wheels_on,20211110,Below13,Male,16545,24554868
always_place_a_plastic_bottle_on_your_car_tire_when_traveling_alone,20211024,35to44,Female,NULL,24554868
always_put_a_plastic_bottle_on_your_tires_when_parked,20211025,55to64,Male,35009,24554868
amazon_plastic_storage_containers,20211127,65Plus,Female,44418,24554868
amazon_shower_plastic_protection_slips,20211127,Below13,Female,44418,24554868
anticovid_plastic_barriers_classrooms_restaurants_things,20210820,18to24,Male,NULL,24554868
anticovid_plastic_barriers_may_things,20210821,35to44,Female,NULL,12578048
anticovid_plastic_restaurants_may_make,20210820,55to64,Male,44418,24554868
argos_plastic_sheds,20210704,65Plus,Male,22514,24554868
arm_plasticarm,20210722,18to24,Female,24522,24554868
arm_plasticarm,20210722,65Plus,Male,28218,24554868
arm_plasticarm,20210723,45to54,Male,44418,24554868
armourfast_plastic_models,20211115,55to64,Female,36796,24554868
asda_plastic_storage3_drawers,20211109,65Plus,Female,24544,12578048
automated_single_head_plastic_jerry_can_capping,20211216,55to64,Female,33429,24554868
ban_sale_fruit_vegetables_plastic,20210923,25to34,Male,16017,24554868
barrier_sea_trapping_plastic_before_it,20210609,55to64,NULL,NULL,24554868
barrier_sea_trapping_plastic_waste_before,20210609,25to34,Male,36094,24554868
barrier_sea_trapping_plastic_waste_get,20210609,18to24,Female,21125,12578048
bmw_325_tourer_2005_boot_latch_plastic_cover_replacement,20211126,65Plus,Male,19849,24554868
bp_plastics,20210504,45to54,Female,NULL,24554868
bq_plastic_fencing,20210820,65Plus,Male,33759,24554868
bubble_barrier_sea_trapping_plastic_before,20210609,18to24,Female,24522,24554868
bubble_trapping_plastic_it_get_into,20210609,18to24,Female,24522,24554868
bugs_globe_are_evolving_to_plastic,20211215,45to54,Male,44418,24554868
ca_plastics,20210814,35to44,Female,NULL,24554868
carol_vorderman_plastic_surgery,20210428,65Plus,Male,NULL,24554868
carol_vorderman_plastic_surgery,20210503,35to44,Male,92156007,24554868
carol_vorderman_plastic_surgery,20210521,45to54,Male,10243,12578048
carol_vorderman_plastic_surgery,20210522,55to64,Male,33759,24554868
carol_vorderman_plastic_surgery,20210523,55to64,Male,26042,24554868
carol_vorderman_plastic_surgery,20210527,65Plus,Male,NULL,24554868
carol_vorderman_plastic_surgery,20210614,55to64,NULL,NULL,12578048
carol_vorderman_plastic_surgery,20210703,65Plus,NULL,NULL,12578049
carol_vorderman_plastic_surgery,20210805,55to64,Female,12034,24554868
carol_vorderman_plastic_surgery,20210811,65Plus,Male,NULL,24554868
christie_brinkley_plastic_surgery,20210508,55to64,Male,NULL,24554868
coachman_corner_joint_plastic_trim_protector,20211117,55to64,Male,20928,24554868
company_singleuse_plastics_is_to_recycle,20211007,55to64,Female,44418,24554868
